"","milepoint","lat","long","time_numeric","grid_loc","loc_ind","Date","counts"
"3193",22.25,40.76422588,-111.9509761,745.88889,"[22,22.5)","[22,22.5)",2017-01-15 21:20:00,2
"3194",22.25,40.76422588,-111.9509761,776.33333,"[22,22.5)","[22,22.5)",2017-02-15 07:59:59,0
"3195",22.25,40.76422588,-111.9509761,806.77778,"[22,22.5)","[22,22.5)",2017-03-17 18:40:00,1
"3196",22.25,40.76422588,-111.9509761,837.22222,"[22,22.5)","[22,22.5)",2017-04-17 05:19:59,0
"3197",22.25,40.76422588,-111.9509761,867.66667,"[22,22.5)","[22,22.5)",2017-05-17 16:00:00,0
"3198",22.25,40.76422588,-111.9509761,898.11111,"[22,22.5)","[22,22.5)",2017-06-17 02:39:59,0
"3199",22.25,40.76422588,-111.9509761,928.55556,"[22,22.5)","[22,22.5)",2017-07-17 13:20:00,1
"3200",22.25,40.76422588,-111.9509761,959,"[22,22.5)","[22,22.5)",2017-08-17 00:00:00,0
"3201",22.25,40.76422588,-111.9509761,989.44444,"[22,22.5)","[22,22.5)",2017-09-16 10:39:59,0
"3202",22.25,40.76422588,-111.9509761,1019.88889,"[22,22.5)","[22,22.5)",2017-10-16 21:20:00,0
"3203",22.25,40.76422588,-111.9509761,1050.33333,"[22,22.5)","[22,22.5)",2017-11-16 07:59:59,1
"3204",22.25,40.76422588,-111.9509761,1080.77778,"[22,22.5)","[22,22.5)",2017-12-16 18:40:00,5
"3205",22.25,40.76422588,-111.9509761,1111.22222,"[22,22.5)","[22,22.5)",2018-01-16 05:19:59,0
"3206",22.25,40.76422588,-111.9509761,1141.66667,"[22,22.5)","[22,22.5)",2018-02-15 16:00:00,1
"3207",22.25,40.76422588,-111.9509761,1172.11111,"[22,22.5)","[22,22.5)",2018-03-18 02:39:59,3
"3208",22.25,40.76422588,-111.9509761,1202.55556,"[22,22.5)","[22,22.5)",2018-04-17 13:20:00,2
"3209",22.25,40.76422588,-111.9509761,1233,"[22,22.5)","[22,22.5)",2018-05-18 00:00:00,0
"3210",22.25,40.76422588,-111.9509761,1263.44444,"[22,22.5)","[22,22.5)",2018-06-17 10:39:59,0
"3211",22.25,40.76422588,-111.9509761,1293.88889,"[22,22.5)","[22,22.5)",2018-07-17 21:20:00,0
"3212",22.25,40.76422588,-111.9509761,1324.33333,"[22,22.5)","[22,22.5)",2018-08-17 07:59:59,0
"3213",22.25,40.76422588,-111.9509761,1354.77778,"[22,22.5)","[22,22.5)",2018-09-16 18:40:00,0
"3214",22.25,40.76422588,-111.9509761,1385.22222,"[22,22.5)","[22,22.5)",2018-10-17 05:19:59,1
"3215",22.25,40.76422588,-111.9509761,1415.66667,"[22,22.5)","[22,22.5)",2018-11-16 16:00:00,0
"3216",22.25,40.76422588,-111.9509761,1446.11111,"[22,22.5)","[22,22.5)",2018-12-17 02:39:59,2
"3217",22.25,40.76422588,-111.9509761,1476.55556,"[22,22.5)","[22,22.5)",2019-01-16 13:20:00,1
"3218",22.25,40.76422588,-111.9509761,1507,"[22,22.5)","[22,22.5)",2019-02-16 00:00:00,2
"3219",22.25,40.76422588,-111.9509761,1537.44444,"[22,22.5)","[22,22.5)",2019-03-18 10:39:59,1
"3220",22.25,40.76422588,-111.9509761,1567.88889,"[22,22.5)","[22,22.5)",2019-04-17 21:20:00,0
"3221",22.25,40.76422588,-111.9509761,1598.33333,"[22,22.5)","[22,22.5)",2019-05-18 07:59:59,1
"3222",22.25,40.76422588,-111.9509761,1628.77778,"[22,22.5)","[22,22.5)",2019-06-17 18:40:00,0
"3223",22.25,40.76422588,-111.9509761,1659.22222,"[22,22.5)","[22,22.5)",2019-07-18 05:19:59,0
"3224",22.25,40.76422588,-111.9509761,1689.66667,"[22,22.5)","[22,22.5)",2019-08-17 16:00:00,1
"3225",22.25,40.76422588,-111.9509761,1720.11111,"[22,22.5)","[22,22.5)",2019-09-17 02:39:59,1
"3226",22.25,40.76422588,-111.9509761,1750.55556,"[22,22.5)","[22,22.5)",2019-10-17 13:20:00,1
"3227",22.25,40.76422588,-111.9509761,1781,"[22,22.5)","[22,22.5)",2019-11-17 00:00:00,5
"3228",22.25,40.76422588,-111.9509761,1811.44444,"[22,22.5)","[22,22.5)",2019-12-17 10:39:59,0
"3229",22.25,40.76422588,-111.9509761,1841.88889,"[22,22.5)","[22,22.5)",2020-01-16 21:20:00,1
"3230",22.25,40.76422588,-111.9509761,1872.33333,"[22,22.5)","[22,22.5)",2020-02-16 07:59:59,0
"3231",22.25,40.76422588,-111.9509761,1902.77778,"[22,22.5)","[22,22.5)",2020-03-17 18:40:00,1
"3232",22.25,40.76422588,-111.9509761,1933.22222,"[22,22.5)","[22,22.5)",2020-04-17 05:19:59,1
"3233",22.25,40.76422588,-111.9509761,1963.66667,"[22,22.5)","[22,22.5)",2020-05-17 16:00:00,0
"3234",22.25,40.76422588,-111.9509761,1994.11111,"[22,22.5)","[22,22.5)",2020-06-17 02:39:59,1
"3235",22.25,40.76422588,-111.9509761,2024.55556,"[22,22.5)","[22,22.5)",2020-07-17 13:20:00,0
"3236",22.25,40.76422588,-111.9509761,2055,"[22,22.5)","[22,22.5)",2020-08-17 00:00:00,1
"3237",22.25,40.76422588,-111.9509761,2085.44444,"[22,22.5)","[22,22.5)",2020-09-16 10:39:59,1
"3238",22.25,40.76422588,-111.9509761,2115.88889,"[22,22.5)","[22,22.5)",2020-10-16 21:20:00,0
"3239",22.25,40.76422588,-111.9509761,2146.33333,"[22,22.5)","[22,22.5)",2020-11-16 07:59:59,2
"3240",22.25,40.76422588,-111.9509761,2176.77778,"[22,22.5)","[22,22.5)",2020-12-16 18:40:00,0
"3241",22.75,40.77099512,-111.9491088,15.22222,"[22.5,23)","[22.5,23)",2015-01-16 05:19:59,1
"3242",22.75,40.77099512,-111.9491088,45.66667,"[22.5,23)","[22.5,23)",2015-02-15 16:00:00,2
"3243",22.75,40.77099512,-111.9491088,76.11111,"[22.5,23)","[22.5,23)",2015-03-18 02:39:59,1
"3244",22.75,40.77099512,-111.9491088,106.55556,"[22.5,23)","[22.5,23)",2015-04-17 13:20:00,2
"3245",22.75,40.77099512,-111.9491088,137,"[22.5,23)","[22.5,23)",2015-05-18 00:00:00,1
"3246",22.75,40.77099512,-111.9491088,167.44444,"[22.5,23)","[22.5,23)",2015-06-17 10:39:59,0
"3247",22.75,40.77099512,-111.9491088,197.88889,"[22.5,23)","[22.5,23)",2015-07-17 21:20:00,1
"3248",22.75,40.77099512,-111.9491088,228.33333,"[22.5,23)","[22.5,23)",2015-08-17 07:59:59,0
"3249",22.75,40.77099512,-111.9491088,258.77778,"[22.5,23)","[22.5,23)",2015-09-16 18:40:00,0
"3250",22.75,40.77099512,-111.9491088,289.22222,"[22.5,23)","[22.5,23)",2015-10-17 05:19:59,0
"3251",22.75,40.77099512,-111.9491088,319.66667,"[22.5,23)","[22.5,23)",2015-11-16 16:00:00,0
"3252",22.75,40.77099512,-111.9491088,350.11111,"[22.5,23)","[22.5,23)",2015-12-17 02:39:59,2
"3253",22.75,40.77099512,-111.9491088,380.55556,"[22.5,23)","[22.5,23)",2016-01-16 13:20:00,0
"3254",22.75,40.77099512,-111.9491088,411,"[22.5,23)","[22.5,23)",2016-02-16 00:00:00,0
"3255",22.75,40.77099512,-111.9491088,441.44444,"[22.5,23)","[22.5,23)",2016-03-17 10:39:59,3
"3256",22.75,40.77099512,-111.9491088,471.88889,"[22.5,23)","[22.5,23)",2016-04-16 21:20:00,0
"3257",22.75,40.77099512,-111.9491088,502.33333,"[22.5,23)","[22.5,23)",2016-05-17 07:59:59,1
"3258",22.75,40.77099512,-111.9491088,532.77778,"[22.5,23)","[22.5,23)",2016-06-16 18:40:00,1
"3259",22.75,40.77099512,-111.9491088,563.22222,"[22.5,23)","[22.5,23)",2016-07-17 05:19:59,0
"3260",22.75,40.77099512,-111.9491088,593.66667,"[22.5,23)","[22.5,23)",2016-08-16 16:00:00,1
"3261",22.75,40.77099512,-111.9491088,624.11111,"[22.5,23)","[22.5,23)",2016-09-16 02:39:59,0
"3262",22.75,40.77099512,-111.9491088,654.55556,"[22.5,23)","[22.5,23)",2016-10-16 13:20:00,1
"3263",22.75,40.77099512,-111.9491088,685,"[22.5,23)","[22.5,23)",2016-11-16 00:00:00,3
"3264",22.75,40.77099512,-111.9491088,715.44444,"[22.5,23)","[22.5,23)",2016-12-16 10:39:59,2
"3265",22.75,40.77099512,-111.9491088,745.88889,"[22.5,23)","[22.5,23)",2017-01-15 21:20:00,2
"3266",22.75,40.77099512,-111.9491088,776.33333,"[22.5,23)","[22.5,23)",2017-02-15 07:59:59,0
"3267",22.75,40.77099512,-111.9491088,806.77778,"[22.5,23)","[22.5,23)",2017-03-17 18:40:00,3
"3268",22.75,40.77099512,-111.9491088,837.22222,"[22.5,23)","[22.5,23)",2017-04-17 05:19:59,0
"3269",22.75,40.77099512,-111.9491088,867.66667,"[22.5,23)","[22.5,23)",2017-05-17 16:00:00,1
"3270",22.75,40.77099512,-111.9491088,898.11111,"[22.5,23)","[22.5,23)",2017-06-17 02:39:59,1
"3271",22.75,40.77099512,-111.9491088,928.55556,"[22.5,23)","[22.5,23)",2017-07-17 13:20:00,1
"3272",22.75,40.77099512,-111.9491088,959,"[22.5,23)","[22.5,23)",2017-08-17 00:00:00,0
"3273",22.75,40.77099512,-111.9491088,989.44444,"[22.5,23)","[22.5,23)",2017-09-16 10:39:59,0
"3274",22.75,40.77099512,-111.9491088,1019.88889,"[22.5,23)","[22.5,23)",2017-10-16 21:20:00,1
"3275",22.75,40.77099512,-111.9491088,1050.33333,"[22.5,23)","[22.5,23)",2017-11-16 07:59:59,2
"3276",22.75,40.77099512,-111.9491088,1080.77778,"[22.5,23)","[22.5,23)",2017-12-16 18:40:00,1
"3277",22.75,40.77099512,-111.9491088,1111.22222,"[22.5,23)","[22.5,23)",2018-01-16 05:19:59,0
"3278",22.75,40.77099512,-111.9491088,1141.66667,"[22.5,23)","[22.5,23)",2018-02-15 16:00:00,1
"3279",22.75,40.77099512,-111.9491088,1172.11111,"[22.5,23)","[22.5,23)",2018-03-18 02:39:59,2
"3280",22.75,40.77099512,-111.9491088,1202.55556,"[22.5,23)","[22.5,23)",2018-04-17 13:20:00,3
"3281",22.75,40.77099512,-111.9491088,1233,"[22.5,23)","[22.5,23)",2018-05-18 00:00:00,3
"3282",22.75,40.77099512,-111.9491088,1263.44444,"[22.5,23)","[22.5,23)",2018-06-17 10:39:59,0
"3283",22.75,40.77099512,-111.9491088,1293.88889,"[22.5,23)","[22.5,23)",2018-07-17 21:20:00,0
"3284",22.75,40.77099512,-111.9491088,1324.33333,"[22.5,23)","[22.5,23)",2018-08-17 07:59:59,1
"3285",22.75,40.77099512,-111.9491088,1354.77778,"[22.5,23)","[22.5,23)",2018-09-16 18:40:00,0
"3286",22.75,40.77099512,-111.9491088,1385.22222,"[22.5,23)","[22.5,23)",2018-10-17 05:19:59,1
"3287",22.75,40.77099512,-111.9491088,1415.66667,"[22.5,23)","[22.5,23)",2018-11-16 16:00:00,1
"3288",22.75,40.77099512,-111.9491088,1446.11111,"[22.5,23)","[22.5,23)",2018-12-17 02:39:59,3
"3289",22.75,40.77099512,-111.9491088,1476.55556,"[22.5,23)","[22.5,23)",2019-01-16 13:20:00,1
"3290",22.75,40.77099512,-111.9491088,1507,"[22.5,23)","[22.5,23)",2019-02-16 00:00:00,3
"3291",22.75,40.77099512,-111.9491088,1537.44444,"[22.5,23)","[22.5,23)",2019-03-18 10:39:59,0
"3292",22.75,40.77099512,-111.9491088,1567.88889,"[22.5,23)","[22.5,23)",2019-04-17 21:20:00,0
"3293",22.75,40.77099512,-111.9491088,1598.33333,"[22.5,23)","[22.5,23)",2019-05-18 07:59:59,3
"3294",22.75,40.77099512,-111.9491088,1628.77778,"[22.5,23)","[22.5,23)",2019-06-17 18:40:00,0
"3295",22.75,40.77099512,-111.9491088,1659.22222,"[22.5,23)","[22.5,23)",2019-07-18 05:19:59,0
"3296",22.75,40.77099512,-111.9491088,1689.66667,"[22.5,23)","[22.5,23)",2019-08-17 16:00:00,1
"3297",22.75,40.77099512,-111.9491088,1720.11111,"[22.5,23)","[22.5,23)",2019-09-17 02:39:59,0
"3298",22.75,40.77099512,-111.9491088,1750.55556,"[22.5,23)","[22.5,23)",2019-10-17 13:20:00,1
"3299",22.75,40.77099512,-111.9491088,1781,"[22.5,23)","[22.5,23)",2019-11-17 00:00:00,1
"3300",22.75,40.77099512,-111.9491088,1811.44444,"[22.5,23)","[22.5,23)",2019-12-17 10:39:59,1
"3301",22.75,40.77099512,-111.9491088,1841.88889,"[22.5,23)","[22.5,23)",2020-01-16 21:20:00,2
"3302",22.75,40.77099512,-111.9491088,1872.33333,"[22.5,23)","[22.5,23)",2020-02-16 07:59:59,2
"3303",22.75,40.77099512,-111.9491088,1902.77778,"[22.5,23)","[22.5,23)",2020-03-17 18:40:00,2
"3304",22.75,40.77099512,-111.9491088,1933.22222,"[22.5,23)","[22.5,23)",2020-04-17 05:19:59,0
"3305",22.75,40.77099512,-111.9491088,1963.66667,"[22.5,23)","[22.5,23)",2020-05-17 16:00:00,0
"3306",22.75,40.77099512,-111.9491088,1994.11111,"[22.5,23)","[22.5,23)",2020-06-17 02:39:59,1
"3307",22.75,40.77099512,-111.9491088,2024.55556,"[22.5,23)","[22.5,23)",2020-07-17 13:20:00,0
"3308",22.75,40.77099512,-111.9491088,2055,"[22.5,23)","[22.5,23)",2020-08-17 00:00:00,1
"3309",22.75,40.77099512,-111.9491088,2085.44444,"[22.5,23)","[22.5,23)",2020-09-16 10:39:59,0
"3310",22.75,40.77099512,-111.9491088,2115.88889,"[22.5,23)","[22.5,23)",2020-10-16 21:20:00,0
"3311",22.75,40.77099512,-111.9491088,2146.33333,"[22.5,23)","[22.5,23)",2020-11-16 07:59:59,2
"3312",22.75,40.77099512,-111.9491088,2176.77778,"[22.5,23)","[22.5,23)",2020-12-16 18:40:00,0
"3313",23.25,40.77857638,-111.948941,15.22222,"[23,23.5)","[23,23.5)",2015-01-16 05:19:59,1
"3314",23.25,40.77857638,-111.948941,45.66667,"[23,23.5)","[23,23.5)",2015-02-15 16:00:00,0
"3315",23.25,40.77857638,-111.948941,76.11111,"[23,23.5)","[23,23.5)",2015-03-18 02:39:59,1
"3316",23.25,40.77857638,-111.948941,106.55556,"[23,23.5)","[23,23.5)",2015-04-17 13:20:00,0
"3317",23.25,40.77857638,-111.948941,137,"[23,23.5)","[23,23.5)",2015-05-18 00:00:00,0
"3318",23.25,40.77857638,-111.948941,167.44444,"[23,23.5)","[23,23.5)",2015-06-17 10:39:59,2
"3319",23.25,40.77857638,-111.948941,197.88889,"[23,23.5)","[23,23.5)",2015-07-17 21:20:00,2
"3320",23.25,40.77857638,-111.948941,228.33333,"[23,23.5)","[23,23.5)",2015-08-17 07:59:59,2
"3321",23.25,40.77857638,-111.948941,258.77778,"[23,23.5)","[23,23.5)",2015-09-16 18:40:00,0
"3322",23.25,40.77857638,-111.948941,289.22222,"[23,23.5)","[23,23.5)",2015-10-17 05:19:59,1
"3323",23.25,40.77857638,-111.948941,319.66667,"[23,23.5)","[23,23.5)",2015-11-16 16:00:00,0
"3324",23.25,40.77857638,-111.948941,350.11111,"[23,23.5)","[23,23.5)",2015-12-17 02:39:59,4
"3325",23.25,40.77857638,-111.948941,380.55556,"[23,23.5)","[23,23.5)",2016-01-16 13:20:00,3
"3326",23.25,40.77857638,-111.948941,411,"[23,23.5)","[23,23.5)",2016-02-16 00:00:00,3
"3327",23.25,40.77857638,-111.948941,441.44444,"[23,23.5)","[23,23.5)",2016-03-17 10:39:59,1
"3328",23.25,40.77857638,-111.948941,471.88889,"[23,23.5)","[23,23.5)",2016-04-16 21:20:00,0
"3329",23.25,40.77857638,-111.948941,502.33333,"[23,23.5)","[23,23.5)",2016-05-17 07:59:59,0
"3330",23.25,40.77857638,-111.948941,532.77778,"[23,23.5)","[23,23.5)",2016-06-16 18:40:00,3
"3331",23.25,40.77857638,-111.948941,563.22222,"[23,23.5)","[23,23.5)",2016-07-17 05:19:59,2
"3332",23.25,40.77857638,-111.948941,593.66667,"[23,23.5)","[23,23.5)",2016-08-16 16:00:00,0
"3333",23.25,40.77857638,-111.948941,624.11111,"[23,23.5)","[23,23.5)",2016-09-16 02:39:59,1
"3334",23.25,40.77857638,-111.948941,654.55556,"[23,23.5)","[23,23.5)",2016-10-16 13:20:00,0
"3335",23.25,40.77857638,-111.948941,685,"[23,23.5)","[23,23.5)",2016-11-16 00:00:00,3
"3336",23.25,40.77857638,-111.948941,715.44444,"[23,23.5)","[23,23.5)",2016-12-16 10:39:59,2
"3337",23.25,40.77857638,-111.948941,745.88889,"[23,23.5)","[23,23.5)",2017-01-15 21:20:00,0
"3338",23.25,40.77857638,-111.948941,776.33333,"[23,23.5)","[23,23.5)",2017-02-15 07:59:59,0
"3339",23.25,40.77857638,-111.948941,806.77778,"[23,23.5)","[23,23.5)",2017-03-17 18:40:00,1
"3340",23.25,40.77857638,-111.948941,837.22222,"[23,23.5)","[23,23.5)",2017-04-17 05:19:59,5
"3341",23.25,40.77857638,-111.948941,867.66667,"[23,23.5)","[23,23.5)",2017-05-17 16:00:00,2
"3342",23.25,40.77857638,-111.948941,898.11111,"[23,23.5)","[23,23.5)",2017-06-17 02:39:59,3
"3343",23.25,40.77857638,-111.948941,928.55556,"[23,23.5)","[23,23.5)",2017-07-17 13:20:00,1
"3344",23.25,40.77857638,-111.948941,959,"[23,23.5)","[23,23.5)",2017-08-17 00:00:00,1
"3345",23.25,40.77857638,-111.948941,989.44444,"[23,23.5)","[23,23.5)",2017-09-16 10:39:59,3
"3346",23.25,40.77857638,-111.948941,1019.88889,"[23,23.5)","[23,23.5)",2017-10-16 21:20:00,2
"3347",23.25,40.77857638,-111.948941,1050.33333,"[23,23.5)","[23,23.5)",2017-11-16 07:59:59,1
"3348",23.25,40.77857638,-111.948941,1080.77778,"[23,23.5)","[23,23.5)",2017-12-16 18:40:00,1
"3349",23.25,40.77857638,-111.948941,1111.22222,"[23,23.5)","[23,23.5)",2018-01-16 05:19:59,4
"3350",23.25,40.77857638,-111.948941,1141.66667,"[23,23.5)","[23,23.5)",2018-02-15 16:00:00,2
"3351",23.25,40.77857638,-111.948941,1172.11111,"[23,23.5)","[23,23.5)",2018-03-18 02:39:59,2
"3352",23.25,40.77857638,-111.948941,1202.55556,"[23,23.5)","[23,23.5)",2018-04-17 13:20:00,2
"3353",23.25,40.77857638,-111.948941,1233,"[23,23.5)","[23,23.5)",2018-05-18 00:00:00,0
"3354",23.25,40.77857638,-111.948941,1263.44444,"[23,23.5)","[23,23.5)",2018-06-17 10:39:59,1
"3355",23.25,40.77857638,-111.948941,1293.88889,"[23,23.5)","[23,23.5)",2018-07-17 21:20:00,1
"3356",23.25,40.77857638,-111.948941,1324.33333,"[23,23.5)","[23,23.5)",2018-08-17 07:59:59,3
"3357",23.25,40.77857638,-111.948941,1354.77778,"[23,23.5)","[23,23.5)",2018-09-16 18:40:00,1
"3358",23.25,40.77857638,-111.948941,1385.22222,"[23,23.5)","[23,23.5)",2018-10-17 05:19:59,5
"3359",23.25,40.77857638,-111.948941,1415.66667,"[23,23.5)","[23,23.5)",2018-11-16 16:00:00,2
"3360",23.25,40.77857638,-111.948941,1446.11111,"[23,23.5)","[23,23.5)",2018-12-17 02:39:59,1
"3361",23.25,40.77857638,-111.948941,1476.55556,"[23,23.5)","[23,23.5)",2019-01-16 13:20:00,3
"3362",23.25,40.77857638,-111.948941,1507,"[23,23.5)","[23,23.5)",2019-02-16 00:00:00,2
"3363",23.25,40.77857638,-111.948941,1537.44444,"[23,23.5)","[23,23.5)",2019-03-18 10:39:59,3
"3364",23.25,40.77857638,-111.948941,1567.88889,"[23,23.5)","[23,23.5)",2019-04-17 21:20:00,3
"3365",23.25,40.77857638,-111.948941,1598.33333,"[23,23.5)","[23,23.5)",2019-05-18 07:59:59,1
"3366",23.25,40.77857638,-111.948941,1628.77778,"[23,23.5)","[23,23.5)",2019-06-17 18:40:00,1
"3367",23.25,40.77857638,-111.948941,1659.22222,"[23,23.5)","[23,23.5)",2019-07-18 05:19:59,3
"3368",23.25,40.77857638,-111.948941,1689.66667,"[23,23.5)","[23,23.5)",2019-08-17 16:00:00,0
"3369",23.25,40.77857638,-111.948941,1720.11111,"[23,23.5)","[23,23.5)",2019-09-17 02:39:59,1
"3370",23.25,40.77857638,-111.948941,1750.55556,"[23,23.5)","[23,23.5)",2019-10-17 13:20:00,2
"3371",23.25,40.77857638,-111.948941,1781,"[23,23.5)","[23,23.5)",2019-11-17 00:00:00,5
"3372",23.25,40.77857638,-111.948941,1811.44444,"[23,23.5)","[23,23.5)",2019-12-17 10:39:59,5
"3373",23.25,40.77857638,-111.948941,1841.88889,"[23,23.5)","[23,23.5)",2020-01-16 21:20:00,1
"3374",23.25,40.77857638,-111.948941,1872.33333,"[23,23.5)","[23,23.5)",2020-02-16 07:59:59,1
"3375",23.25,40.77857638,-111.948941,1902.77778,"[23,23.5)","[23,23.5)",2020-03-17 18:40:00,1
"3376",23.25,40.77857638,-111.948941,1933.22222,"[23,23.5)","[23,23.5)",2020-04-17 05:19:59,1
"3377",23.25,40.77857638,-111.948941,1963.66667,"[23,23.5)","[23,23.5)",2020-05-17 16:00:00,0
"3378",23.25,40.77857638,-111.948941,1994.11111,"[23,23.5)","[23,23.5)",2020-06-17 02:39:59,0
"3379",23.25,40.77857638,-111.948941,2024.55556,"[23,23.5)","[23,23.5)",2020-07-17 13:20:00,0
"3380",23.25,40.77857638,-111.948941,2055,"[23,23.5)","[23,23.5)",2020-08-17 00:00:00,0
"3381",23.25,40.77857638,-111.948941,2085.44444,"[23,23.5)","[23,23.5)",2020-09-16 10:39:59,0
"3382",23.25,40.77857638,-111.948941,2115.88889,"[23,23.5)","[23,23.5)",2020-10-16 21:20:00,1
"3383",23.25,40.77857638,-111.948941,2146.33333,"[23,23.5)","[23,23.5)",2020-11-16 07:59:59,0
"3384",23.25,40.77857638,-111.948941,2176.77778,"[23,23.5)","[23,23.5)",2020-12-16 18:40:00,1
"3385",23.75,40.78579571,-111.9489946,15.22222,"[23.5,24)","[23.5,24)",2015-01-16 05:19:59,2
"3386",23.75,40.78579571,-111.9489946,45.66667,"[23.5,24)","[23.5,24)",2015-02-15 16:00:00,1
"3387",23.75,40.78579571,-111.9489946,76.11111,"[23.5,24)","[23.5,24)",2015-03-18 02:39:59,1
"3388",23.75,40.78579571,-111.9489946,106.55556,"[23.5,24)","[23.5,24)",2015-04-17 13:20:00,3
"3389",23.75,40.78579571,-111.9489946,137,"[23.5,24)","[23.5,24)",2015-05-18 00:00:00,0
"3390",23.75,40.78579571,-111.9489946,167.44444,"[23.5,24)","[23.5,24)",2015-06-17 10:39:59,2
"3391",23.75,40.78579571,-111.9489946,197.88889,"[23.5,24)","[23.5,24)",2015-07-17 21:20:00,1
"3392",23.75,40.78579571,-111.9489946,228.33333,"[23.5,24)","[23.5,24)",2015-08-17 07:59:59,2
"3393",23.75,40.78579571,-111.9489946,258.77778,"[23.5,24)","[23.5,24)",2015-09-16 18:40:00,4
"3394",23.75,40.78579571,-111.9489946,289.22222,"[23.5,24)","[23.5,24)",2015-10-17 05:19:59,0
"3395",23.75,40.78579571,-111.9489946,319.66667,"[23.5,24)","[23.5,24)",2015-11-16 16:00:00,1
"3396",23.75,40.78579571,-111.9489946,350.11111,"[23.5,24)","[23.5,24)",2015-12-17 02:39:59,2
"3397",23.75,40.78579571,-111.9489946,380.55556,"[23.5,24)","[23.5,24)",2016-01-16 13:20:00,2
"3398",23.75,40.78579571,-111.9489946,411,"[23.5,24)","[23.5,24)",2016-02-16 00:00:00,2
"3399",23.75,40.78579571,-111.9489946,441.44444,"[23.5,24)","[23.5,24)",2016-03-17 10:39:59,0
"3400",23.75,40.78579571,-111.9489946,471.88889,"[23.5,24)","[23.5,24)",2016-04-16 21:20:00,3
"3401",23.75,40.78579571,-111.9489946,502.33333,"[23.5,24)","[23.5,24)",2016-05-17 07:59:59,2
"3402",23.75,40.78579571,-111.9489946,532.77778,"[23.5,24)","[23.5,24)",2016-06-16 18:40:00,1
"3403",23.75,40.78579571,-111.9489946,563.22222,"[23.5,24)","[23.5,24)",2016-07-17 05:19:59,0
"3404",23.75,40.78579571,-111.9489946,593.66667,"[23.5,24)","[23.5,24)",2016-08-16 16:00:00,1
"3405",23.75,40.78579571,-111.9489946,624.11111,"[23.5,24)","[23.5,24)",2016-09-16 02:39:59,1
"3406",23.75,40.78579571,-111.9489946,654.55556,"[23.5,24)","[23.5,24)",2016-10-16 13:20:00,2
"3407",23.75,40.78579571,-111.9489946,685,"[23.5,24)","[23.5,24)",2016-11-16 00:00:00,2
"3408",23.75,40.78579571,-111.9489946,715.44444,"[23.5,24)","[23.5,24)",2016-12-16 10:39:59,5
"3409",23.75,40.78579571,-111.9489946,745.88889,"[23.5,24)","[23.5,24)",2017-01-15 21:20:00,1
"3410",23.75,40.78579571,-111.9489946,776.33333,"[23.5,24)","[23.5,24)",2017-02-15 07:59:59,0
"3411",23.75,40.78579571,-111.9489946,806.77778,"[23.5,24)","[23.5,24)",2017-03-17 18:40:00,2
"3412",23.75,40.78579571,-111.9489946,837.22222,"[23.5,24)","[23.5,24)",2017-04-17 05:19:59,3
"3413",23.75,40.78579571,-111.9489946,867.66667,"[23.5,24)","[23.5,24)",2017-05-17 16:00:00,2
"3414",23.75,40.78579571,-111.9489946,898.11111,"[23.5,24)","[23.5,24)",2017-06-17 02:39:59,1
"3415",23.75,40.78579571,-111.9489946,928.55556,"[23.5,24)","[23.5,24)",2017-07-17 13:20:00,2
"3416",23.75,40.78579571,-111.9489946,959,"[23.5,24)","[23.5,24)",2017-08-17 00:00:00,3
"3417",23.75,40.78579571,-111.9489946,989.44444,"[23.5,24)","[23.5,24)",2017-09-16 10:39:59,8
"3418",23.75,40.78579571,-111.9489946,1019.88889,"[23.5,24)","[23.5,24)",2017-10-16 21:20:00,1
"3419",23.75,40.78579571,-111.9489946,1050.33333,"[23.5,24)","[23.5,24)",2017-11-16 07:59:59,2
"3420",23.75,40.78579571,-111.9489946,1080.77778,"[23.5,24)","[23.5,24)",2017-12-16 18:40:00,1
"3421",23.75,40.78579571,-111.9489946,1111.22222,"[23.5,24)","[23.5,24)",2018-01-16 05:19:59,1
"3422",23.75,40.78579571,-111.9489946,1141.66667,"[23.5,24)","[23.5,24)",2018-02-15 16:00:00,2
"3423",23.75,40.78579571,-111.9489946,1172.11111,"[23.5,24)","[23.5,24)",2018-03-18 02:39:59,1
"3424",23.75,40.78579571,-111.9489946,1202.55556,"[23.5,24)","[23.5,24)",2018-04-17 13:20:00,3
"3425",23.75,40.78579571,-111.9489946,1233,"[23.5,24)","[23.5,24)",2018-05-18 00:00:00,4
"3426",23.75,40.78579571,-111.9489946,1263.44444,"[23.5,24)","[23.5,24)",2018-06-17 10:39:59,1
"3427",23.75,40.78579571,-111.9489946,1293.88889,"[23.5,24)","[23.5,24)",2018-07-17 21:20:00,1
"3428",23.75,40.78579571,-111.9489946,1324.33333,"[23.5,24)","[23.5,24)",2018-08-17 07:59:59,3
"3429",23.75,40.78579571,-111.9489946,1354.77778,"[23.5,24)","[23.5,24)",2018-09-16 18:40:00,1
"3430",23.75,40.78579571,-111.9489946,1385.22222,"[23.5,24)","[23.5,24)",2018-10-17 05:19:59,4
"3431",23.75,40.78579571,-111.9489946,1415.66667,"[23.5,24)","[23.5,24)",2018-11-16 16:00:00,2
"3432",23.75,40.78579571,-111.9489946,1446.11111,"[23.5,24)","[23.5,24)",2018-12-17 02:39:59,2
"3433",23.75,40.78579571,-111.9489946,1476.55556,"[23.5,24)","[23.5,24)",2019-01-16 13:20:00,3
